"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jun 28 2018","2458298.4999537035","551923201","405.64","1.20e-7","1.30e-8","-1.74","-","68.53","1e-8","0","bin121.log"
"Jul 28 2018","2458328.4999537035","554515201","451.84","8.33e-8","8.60e-9","-1.74","-","40.97","1e-8","0","bin122.log"
"Aug 27 2018","2458358.4999537035","557107201","53.46","8.85e-8","2.21e-8","-1.74","-","28.50","1e-8","0","bin123.log"
"Sep 26 2018","2458388.4999537035","559699201","820.61","1.05e-7","8.60e-9","-1.74","-","43.08","1e-8","0","bin124.log"
"Oct 26 2018","2458418.4999537035","562291201","839.01","1.25e-7","1.00e-8","-1.74","-","66.50","1e-8","0","bin125.log"
"Nov 25 2018","2458448.4999537035","564883201","974.53","1.24e-7","9.00e-9","-1.74","-","88.53","1e-8","0","bin126.log"
"Dec 25 2018","2458478.4999537035","567475201","845.52","1.18e-7","1.00e-8","-1.74","-","105.99","1e-8","0","bin127.log"
"Jan 24 2019","2458508.4999537035","570067201","406.67","1.02e-7","1.06e-8","-1.74","-","120.50","1e-8","0","bin128.log"
"Feb 23 2019","2458538.4999537035","572659201","493.39","1.42e-7","1.50e-8","-1.74","-","133.89","1e-8","0","bin129.log"
"Mar 25 2019","2458568.4999537035","575251201","1331.7","1.80e-7","1.20e-8","-1.74","-","139.59","1e-8","0","bin130.log"
"Apr 24 2019","2458598.4999537035","577843201","1090.53","1.33e-7","1.00e-8","-1.74","-","127.95","1e-8","0","bin131.log"
"May 24 2019","2458628.4999537035","580435201","733.68","9.75e-8","8.10e-9","-1.74","-","103.37","1e-8","0","bin132.log"
"Jun 23 2019","2458658.4999537035","583027201","967.8","1.45e-7","1.10e-8","-1.74","-","73.77","1e-8","0","bin133.log"
"Jul 23 2019","2458688.4999537035","585619201","641.07","1.27e-7","1.10e-8","-1.74","-","45.25","1e-8","0","bin134.log"
"Aug 22 2019","2458718.4999537035","588211201","569.35","1.60e-7","1.50e-8","-1.74","-","28.59","1e-8","0","bin135.log"
"Sep 21 2019","2458748.4999537035","590803201","1283.85","1.82e-7","1.20e-8","-1.74","-","39.38","1e-8","0","bin136.log"
"Oct 21 2019","2458778.4999537035","593395201","963.09","1.53e-7","1.20e-8","-1.74","-","62.36","1e-8","0","bin137.log"
"Nov 20 2019","2458808.4999537035","595987201","1130.91","1.33e-7","9.00e-9","-1.74","-","84.98","1e-8","0","bin138.log"
"Dec 20 2019","2458838.4999537035","598579201","1401.23","1.99e-7","1.20e-8","-1.74","-","103.26","1e-8","0","bin139.log"
"Jan 19 2020","2458868.4999537035","601171201","1149.42","1.71e-7","1.20e-8","-1.74","-","118.02","1e-8","0","bin140.log"
"Feb 18 2020","2458898.4999537035","603763201","373.52","1.38e-7","1.70e-8","-1.74","-","131.78","1e-8","0","bin141.log"
"Mar 19 2020","2458928.4999537035","606355201","1245.56","1.87e-7","1.30e-8","-1.74","-","139.71","1e-8","0","bin142.log"
"Apr 18 2020","2458958.4999537035","608947201","1393.58","1.56e-7","1.00e-8","-1.74","-","131.19","1e-8","0","bin143.log"
"May 18 2020","2458988.4999537035","611539201","953.41","1.42e-7","1.00e-8","-1.74","-","108.21","1e-8","0","bin144.log"
"Jun 17 2020","2459018.4999537035","614131201","1358.34","1.71e-7","1.10e-8","-1.74","-","79.04","1e-8","0","bin145.log"
"Jul 17 2020","2459048.4999537035","616723201","936.92","1.79e-7","1.30e-8","-1.74","-","49.84","1e-8","0","bin146.log"
"Aug 16 2020","2459078.4999537035","619315201","1207.21","2.17e-7","1.40e-8","-1.74","-","29.70","1e-8","0","bin147.log"
