"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Oct 12 2015","2457308.499965278","466387201","761.65","1.19e-7","1.00e-8","-1.77","-","127.15","1e-8","0","bin88.log"
"Nov 11 2015","2457338.499965278","468979201","672.24","1.53e-7","1.40e-8","-1.77","-","102.05","1e-8","0","bin89.log"
"Dec 11 2015","2457368.499965278","471571201","1355.86","2.24e-7","1.40e-8","-1.77","-","70.92","1e-8","0","bin90.log"
"Jan 10 2016","2457398.499965278","474163201","633.22","1.27e-7","1.20e-8","-1.77","-","38.20","1e-8","0","bin91.log"
"Feb 09 2016","2457428.499965278","476755201","648.5","1.47e-7","1.30e-8","-1.77","-","14.59","1e-8","0","bin92.log"
"Mar 10 2016","2457458.499965278","479347201","651.97","1.13e-7","1.00e-8","-1.77","-","33.11","1e-8","0","bin93.log"
"Apr 09 2016","2457488.499965278","481939201","404.78","1.12e-7","1.20e-8","-1.77","-","61.50","1e-8","0","bin94.log"
"May 09 2016","2457518.499965278","484531201","932.29","1.58e-7","1.20e-8","-1.77","-","88.76","1e-8","0","bin95.log"
"Jun 08 2016","2457548.499965278","487123201","505.42","1.34e-7","1.30e-8","-1.77","-","112.42","1e-8","0","bin96.log"
"Jul 08 2016","2457578.499965278","489715201","801.59","1.47e-7","1.20e-8","-1.77","-","130.23","1e-8","0","bin97.log"
"Aug 07 2016","2457608.499965278","492307201","506.29","1.02e-7","1.02e-8","-1.77","-","141.35","1e-8","0","bin98.log"
"Sep 06 2016","2457638.499965278","494899201","314.85","8.56e-8","1.07e-8","-1.77","-","142.94","1e-8","0","bin99.log"
"Oct 06 2016","2457668.499965278","497491201","386.07","1.09e-7","1.20e-8","-1.77","-","130.61","1e-8","0","bin100.log"
"Nov 05 2016","2457698.499965278","500083201","109.78","4.40e-8","8.90e-9","-1.77","-","106.98","1e-8","0","bin101.log"
"Dec 05 2016","2457728.499965278","502675201","703.52","1.13e-7","1.00e-8","-1.77","-","76.62","1e-8","0","bin102.log"
"Jan 04 2017","2457758.4999537035","505267201","488.9","1.00e-7","1.04e-8","-1.77","-","43.79","1e-8","0","bin103.log"
"Feb 03 2017","2457788.4999537035","507859201","1268.85","2.03e-7","1.40e-8","-1.77","-","16.36","1e-8","0","bin104.log"
"Mar 05 2017","2457818.4999537035","510451201","999.36","1.96e-7","1.50e-8","-1.77","-","28.34","1e-8","0","bin105.log"
"Apr 04 2017","2457848.4999537035","513043201","924.14","1.75e-7","1.40e-8","-1.77","-","56.55","1e-8","0","bin106.log"
"May 04 2017","2457878.4999537035","515635201","985.78","1.57e-7","1.20e-8","-1.77","-","84.18","1e-8","0","bin107.log"
"Jun 03 2017","2457908.4999537035","518227201","895.67","1.80e-7","1.40e-8","-1.77","-","108.66","1e-8","0","bin108.log"
"Jul 03 2017","2457938.4999537035","520819201","796.41","1.29e-7","1.00e-8","-1.77","-","127.59","1e-8","0","bin109.log"
"Aug 02 2017","2457968.4999537035","523411201","278.05","9.76e-8","1.22e-8","-1.77","-","139.94","1e-8","0","bin110.log"
"Sep 01 2017","2457998.4999537035","526003201","611.02","1.14e-7","1.00e-8","-1.77","-","143.61","1e-8","0","bin111.log"
"Oct 01 2017","2458028.4999537035","528595201","565.97","1.28e-7","1.20e-8","-1.77","-","133.73","1e-8","0","bin112.log"
"Oct 31 2017","2458058.4999537035","531187201","1059.04","1.86e-7","1.30e-8","-1.77","-","111.71","1e-8","0","bin113.log"
"Nov 30 2017","2458088.4999537035","533779201","1239.93","2.12e-7","1.40e-8","-1.77","-","82.24","1e-8","0","bin114.log"
"Dec 30 2017","2458118.4999537035","536371201","636.08","1.50e-7","1.40e-8","-1.77","-","49.48","1e-8","0","bin115.log"
"Jan 29 2018","2458148.4999537035","538963201","453.64","9.64e-8","9.80e-9","-1.77","-","19.73","1e-8","0","bin116.log"
"Feb 28 2018","2458178.4999537035","541555201","271.39","8.79e-8","1.17e-8","-1.77","-","23.80","1e-8","0","bin117.log"
"Mar 30 2018","2458208.4999537035","544147201","134.73","5.93e-8","1.07e-8","-1.77","-","51.57","1e-8","0","bin118.log"
"Apr 29 2018","2458238.4999537035","546739201","149.83","6.88e-8","1.15e-8","-1.77","-","79.51","1e-8","0","bin119.log"
"May 29 2018","2458268.4999537035","549331201","280.18","6.39e-8","7.60e-9","-1.77","-","104.73","1e-8","0","bin120.log"
"Jun 28 2018","2458298.4999537035","551923201","268.37","6.44e-8","8.70e-9","-1.77","-","124.75","1e-8","0","bin121.log"
"Jul 28 2018","2458328.4999537035","554515201","80.22","4.69e-8","1.09e-8","-1.77","-","138.29","1e-8","0","bin122.log"
"Aug 27 2018","2458358.4999537035","557107201","520.77","9.88e-8","1.02e-8","-1.77","-","143.85","1e-8","0","bin123.log"
"Sep 26 2018","2458388.4999537035","559699201","216.87","1.01e-7","1.39e-8","-1.77","-","136.47","1e-8","0","bin124.log"
"Oct 26 2018","2458418.4999537035","562291201","821.38","1.15e-7","9.00e-9","-1.77","-","116.22","1e-8","0","bin125.log"
"Nov 25 2018","2458448.4999537035","564883201","943.59","2.25e-7","1.60e-8","-1.77","-","87.75","1e-8","0","bin126.log"
"Dec 25 2018","2458478.4999537035","567475201","574.47","1.59e-7","1.50e-8","-1.77","-","55.23","1e-8","0","bin127.log"
